group,scene,run_id,variant,iteration,lambda,feat_dim,mlp_quant,psnr,ssim,lpips,total_mb,anchors_trained,anchors_coded,metric_type,metric_value,notes,source
r3,1-78,r3_a2rr2_cover_r085_lam0002_s42,A2 cover greedy same-config rerun #2 (noise study; same code),30000,0.002,32,float32,27.5211,0.8638,0.1826,14.1185,686651,528860,render_metrics,,"greedy engaged 154/154 cycles (0 fails); vs same-code base: -0.174 dB at +0.21 MB; PAIR SPREAD vs rerun#1 = 0.185 dB same-seed same-code — greedy-arm rerun sigma ~0.13, wider than topk floor 0.058 but no 27.0-level crash; the historical 26.985 outlier not reproduced (0/2 on new code)",r3 queue v2
r3,1-78,r3_qoff_r085_lam0002_s42,content-aware quantization OFF (whole AQM+multiplier removed; 2x2 lam0002 OFF cell),30000,0.002,32,float32,27.7279,0.8697,0.1756,14.2612,686737,531977,render_metrics,,"vs ON base r2_base_newcode 27.695@13.904: +0.033 dB at +0.36 MB — no same-size gain; the ICRA-era 0.41 dB multiplier-ablation does NOT replicate as a same-size comparison on the new-code biting-budget protocol (this arm removes MORE than the multiplier and still costs nothing); offline audit predicted context-prediction (not step size) drives the field costs",r3 queue v2
r3,1-78,r3_qoff_r085_lam0005_s42,"content-aware quantization OFF (2x2 lam0005 OFF cell, high-rate end)",30000,0.0005,32,float32,27.7465,0.8717,0.1726,20.7186,684173,682640,render_metrics,,"vs anomalous ON base (old code) 27.597@21.441: +0.149 dB at -0.72 MB — strictly better; the bigger-AND-worse inversion at the high-rate end DISAPPEARS with quant OFF; but vs qoff lam0002 27.728@14.261: +6.46 MB buys only +0.019 dB (near-flat top end persists even without content-aware quant); new-code ON cell (r3_base_l0005) still running for the complete 2x2",r3 queue v2
r3,1-78,r3_base_r085_lam0005_s42,base r_post=0.85 ON attempt-2 rerun (attempt-1 killed); content-aware quant ON,30000,0.0005,32,float32,27.8125,0.8727,0.1721,19.944,686778,685130,render_metrics,,"decoded PSNR 27.8125 @ 19.944 MB vs old-code ph0c_base 27.597@21.441: +0.215 dB at -1.5 MB (cross-code rerun spread 0.215 dB, second data point after a2rr pair's 0.185 dB same-code spread); vs qoff lam0005 s42 27.7465@20.719: rerun ON Pareto-dominates OFF (+0.066 dB at -0.78 MB) — the lambda0005 'inversion' was an artifact of the anomalous old ON cell, quant ON is NOT strictly harmful at the high-rate end; float32 train eval 27.8153, decode loss 0.003 dB (bit-exact contract holds)",r3 queue v2 attempt-2 (new code d34af30)
r3,1-78,r3q_on_r085_lam0002_s104,"content-aware quantization ON, seed104 (ICRA claim operating point, v3 ablation cell)",30000,0.002,32,float32,27.4742,0.8651,0.1776,14.3943,676852,556142,render_metrics,,"v3 quant-ablation cell; vs r3q_off_l0002_s104 27.3796@14.8746: ON +0.095 dB at -0.48 MB (Pareto-dominates); vs s42 pair (27.7298 vs 27.7279): ON >= OFF at BOTH seeds at the claim point, but two-seed mean +0.048 dB << 0.41 dB claim and << 0.2 dB noise floor; seed spread ON 27.73/27.47, OFF 27.73/27.38 (cross-seed, not rerun noise)",r3q queue v3 gpu0
r3,1-78,r3q_off_r085_lam0002_s104,"content-aware quantization OFF (no AQM+multiplier, no sensitivity supervision), seed104",30000,0.002,32,float32,27.3796,0.8616,0.1797,14.8746,677843,564643,render_metrics,,v3 quant-ablation cell; kept more anchors at higher rate yet lower PSNR than ON; gate pending in queue log,r3q queue v3 gpu4
r3,1-78,r3q_on_r085_lam0004_s42,content-aware quantization ON seed42 — crash-cell rerun (old ph0c_base_lam0004_s42 was 26.9829),30000,0.004,32,float32,27.3899,0.8612,0.1883,10.5151,676513,467100,render_metrics,,v3 cell; rerun lands 27.39 NOT 26.98-class: old cell confirmed isolated outlier (same-config spread 0.41 dB); vs r3q_off_l0004_s42 27.3729@10.9375: ON +0.017 dB at -0.42 MB (Pareto); GATE caq=True/sens=True OK,r3q queue v3 gpu4
r3,1-78,r3q_off_r085_lam0004_s42,content-aware quantization OFF seed42,30000,0.004,32,float32,27.3729,0.8606,0.1887,10.9375,677639,475599,render_metrics,,v3 cell; GATE caq=False/sens=False OK,r3q queue v3 gpu0
r3,1-78,r3q_off_r085_lam0004_s104,content-aware quantization OFF seed104,30000,0.004,32,float32,27.2914,0.8582,0.1869,11.3941,679283,505499,render_metrics,,"v3 cell; vs OLD-code ON ph0c_base_lam0004_s104 27.2617@~11.0: +0.030 but cross-code comparator (old-code deficit ~0.2 at lam0005 s42) — unreliable, clean ON s104 cell optional for completeness; GATE OK",r3q queue v3 gpu4
r3,1-78,r3q_off_r085_lam0005_s104,content-aware quantization OFF seed104,30000,0.0005,32,float32,27.6554,0.8672,0.1757,20.7765,679288,674266,render_metrics,,v3 cell; vs OLD-code ON ph0c_base_lam0005_s104 27.4487@21.44: +0.207 OFF Pareto BUT comparator invalid (old-code deficit measured 0.215 at lam0005 s42; corrected ON would be ~27.65 = tie); GATE OK,r3q queue v3 gpu0
r3,1-78,c25_real_bitstream_lam0005_s42,"C2.5 real layered bitstream (range-coded, constriction; per-group discrete-Gaussian, 32 contribution groups; prefix-decodable at every layer boundary)",30000,0.0005,32,float32,,,,40.24,686684,681228,curve_summary,,"REAL cumulative bytes->PSNR (16 fixed views, sanity anchor 26.932 matches S2 full): 16x coarse 14.06MB/21.89dB; 8x 20.30MB/25.06; 4x 26.55MB/26.36; 2x 31.91MB/26.75; full 40.24MB/26.93; .bin=37.89MB coded in 56s; all chunks bit-exact roundtrip; ground truth = decoded model tensors (attributes.pth polluted by decode-side clamping); vs selection curve (learned coder) at ~26.4dB: selection needs ~22.5MB vs layered 26.55MB real — coder gap is priority-2 (layered conditional entropy model)",scripts/c25_real_bitstream.py; rb_run2 GPU2
r3,1-78,c25_real_lam0005_cond_lam0005_s42,"real layered bitstream with layer-conditioned residual models, 5-level ladder (16/8/4/2/1x)",30000,0.0005,32,float32,,,,37.92,686684,681228,curve_summary,,"REAL bytes->PSNR (16 views): 14.06/21.89, 19.86/25.06, 25.70/26.36, 30.43/26.75, 37.92/26.93 (sanity=26.932 matches S2); .bin 35.58MB coded in 56s; layer-conditioned residual models (group x coarse-magnitude bucket, decoder-recomputable) saved 2.33MB vs unconditioned; coarse-cliff found: 16x/8x levels unusable (scaling log-values), usable progressive range starts at 4x",c25_real_bitstream.py rb_run3 GPU5
r3,2-06,c25_real_lam0002_oldproto_2-06,"real layered bitstream on SECOND DATASET (old-protocol base run, 595703 anchors)",30000,0.002,32,float32,,,,28.32,595703,595703,curve_summary,,"REAL bytes->PSNR (16 views): 8.94/17.29, 13.57/21.85, 18.73/24.71, 22.51/25.62, 28.32/26.09 (sanity ok); auto-mapped generation + Morton-group fallback worked; pipeline GENERALIZES across datasets; .bin 26.42MB",c25_real_bitstream.py rb_206old GPU7
r3,1-78,c25_real_l0004_oldproto_lam0004_s0,"real layered bitstream, low-rate point (old-protocol run lam0004)",30000,0.004,32,float32,,,,20.69,631270,631270,curve_summary,,"REAL bytes->PSNR (16 views): 5.73/14.40, 8.74/18.50, 12.68/23.40, 15.85/25.77, 20.69/26.81 (sanity ok); layer-conditioned models saved 1.93MB; .bin 19.04MB",c25_real_bitstream.py rb_l0004old GPU2
ms,2-06,ms206_base_r085_lam0004_s42,"base r_post=0.85 (new protocol), first 2-06 point of the multi-scene table",30000,0.004,32,float32,27.4820,0.8579,0.1697,11.4691,612244,517338,render_metrics,,"first new-protocol 2-06 point; vs old-protocol 2-06 base lam0004 (dcca_2-06_30k_32dim_l0004_base_s0 27.6503): -0.17 dB cross-protocol (r085 budget compression; smaller gap than the 0.3-0.5 seen on 1-78); attempt-1 was OOM-killed (co-located render job), attempt-2 clean",ms_wave1_260924 gpu4
ms,4-10,ms410_base_r085_lam0005_s42,"base r_post=0.85 (new protocol), first 4-10 point of the multi-scene table",30000,0.0005,32,float32,28.9520,0.8645,0.1632,20.9593,570823,569330,render_metrics,,"first new-protocol 4-10 point (high-rate end); old-protocol 4-10 only has lam0004 28.2522 (cross-protocol, higher rate here so not directly comparable); attempt clean",ms_wave1_260924 gpu7
ms,1-78,ms178_base_r085_lam0001_s42,base r_post=0.85 high-rate fill (priority-3 segment 26-40MB),30000,0.0001,32,float32,27.0292,0.8456,0.2064,28.8004,686951,686951,render_metrics,,"high-rate segment point (28.8MB, largest file in the table); seed pair with s104 26.9733: spread 0.056 (within noise band)",ms_wave1_260924 gpu6
ms,1-78,ms178_base_r085_lam00025_s42,base r_post=0.85 high-rate fill,30000,0.00025,32,float32,27.5379,0.8625,0.1846,24.5382,687758,687758,render_metrics,,"high-rate segment point; seed pair with s104 27.0136: spread 0.524 dB — LARGE seed spread at this lambda, single-seed conclusions at lam00025 must carry this caveat",ms_wave1_260924 gpu5
ms,1-78,ms178_base_r085_lam0001_s104,"base r_post=0.85 high-rate fill, second seed",30000,0.0001,32,float32,26.9733,0.8411,0.2071,29.4817,677079,677079,render_metrics,,"dual-seed pair with s42 27.0292 (spread 0.056, within noise band)",ms_wave1_260924 gpu6
ms,1-78,ms178_base_r085_lam00025_s104,"base r_post=0.85 high-rate fill, second seed",30000,0.00025,32,float32,27.0136,0.8458,0.2001,24.522,677287,677287,render_metrics,,dual-seed pair with s42 27.5379 (spread 0.524 dB — large; flag for any lam00025 claims),ms_wave1_260924 gpu5
ms,2-06,ms206_base_r085_lam0002_s42,"base r_post=0.85, 2-06 mid-rate point",30000,0.002,32,float32,27.9131,0.8701,0.1550,14.9791,612425,558959,render_metrics,,"vs old-protocol 2-06 base lam0002 (28.0911): -0.18 dB cross-protocol, consistent with r085 budget cost; attempt-1 OOM (co-location lesson), attempt-2 clean",ms_wave1_260924 gpu2
ms,2-06,ms206_base_r085_lam0005_s42,"base r_post=0.85, 2-06 high-rate point",30000,0.0005,32,float32,28.2687,0.8791,0.1441,21.567,612912,609196,render_metrics,,vs old-protocol 2-06 base lam0005 (28.3828): -0.11 dB cross-protocol,ms_wave1_260924 gpu3
ms,2-06,ms206_base_r085_lam0005_s104,"base r_post=0.85, second seed",30000,0.0005,32,float32,28.5202,0.8868,0.1308,23.2436,595484,590652,render_metrics,,seed pair with s42 28.2687: spread 0.252 dB (s104 higher; larger rate too 23.24 vs 21.57 — matched-rate comparison pending),ms_wave1_260924 gpu3
ms,4-10,ms410_base_r085_lam0002_s42,"base r_post=0.85, 4-10 mid-rate point",30000,0.002,32,float32,28.6065,0.8495,0.1834,14.5563,570727,543810,render_metrics,,vs old-protocol 4-10 base lam0002 (28.6951): -0.09 dB cross-protocol,ms_wave1_260924 gpu4
ms,4-10,ms410_base_r085_lam0004_s42,"base r_post=0.85, 4-10 low-rate point",30000,0.004,32,float32,28.1614,0.8287,0.2116,10.9001,570876,509712,render_metrics,,vs old-protocol 4-10 base lam0004 (28.2522): -0.09 dB cross-protocol; 4-10 s104 arms not in wave1 (queued later if needed),ms_wave1_260924 gpu7
